imageFilename,start_comm,end_comm,up,down,photo,backwards,carry,boat,here,mosaic,num_delimiter,one,two,three,four,five
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_984.jpg',[],[],[],[],"[113,14,202,205]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_985.jpg',[],[],[],[],"[398,24,200,248]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_986.jpg',[],[],[],[],"[97,107,224,234]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_987.jpg',[],[],[],[],"[402,119,202,231]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_988.jpg',[],[],[],[],"[143,84,197,211]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_989.jpg',[],[],[],[],"[369,126,176,201]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_990.jpg',[],[],[],[],"[119,124,170,186]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_991.jpg',[],[],[],[],"[359,191,191,219]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_992.jpg',[],[],[],[],"[105,244,179,211]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_993.jpg',[],[],[],[],"[369,159,165,192]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_994.jpg',[],[],[],[],"[103,48,167,183]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_995.jpg',[],[],[],[],"[318,6,170,208]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_996.jpg',[],[],[],[],"[93,77,161,177]",[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_997.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_998.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_999.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1000.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1001.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1002.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1003.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1004.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1005.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1006.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1007.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1008.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1009.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1010.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1011.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1012.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1013.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1014.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1015.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1016.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1017.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1018.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1019.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1020.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1021.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1022.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1023.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1024.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1025.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1026.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1027.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1028.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1029.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1030.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1031.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1032.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1033.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1034.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1035.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1036.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1037.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1038.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1039.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1040.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1041.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1042.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1043.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1044.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1045.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1046.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1047.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1048.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1049.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1050.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1051.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1052.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1053.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1054.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1055.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1056.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1057.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1058.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1059.jpg',"[313,177,113,156]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1060.jpg',"[119,185,119,137]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1061.jpg',"[327,194,115,138]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1062.jpg',"[122,155,98,130]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1063.jpg',"[298,22,106,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1064.jpg',"[69,13,124,147]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1065.jpg',"[311,143,138,163]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1066.jpg',"[110,163,117,149]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1067.jpg',"[324,98,112,130]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1068.jpg',"[148,78,102,123]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1069.jpg',"[320,128,92,114]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1070.jpg',"[129,173,93,117]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1071.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1072.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1073.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1074.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1075.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1076.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1077.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1078.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1079.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1080.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1081.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1082.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1083.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1084.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1085.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1086.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1087.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1088.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1089.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1090.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1091.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1092.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1093.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1094.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1095.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1096.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[191,141,94,122]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1097.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[354,191,99,146]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1098.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[219,201,102,142]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1099.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[396,189,98,144]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1100.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[226,191,105,150]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1101.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[348,241,94,132]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1102.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[212,275,80,112]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1103.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[348,238,70,106]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1104.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[237,263,80,103]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1105.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[382,308,64,90]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1106.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[235,272,69,94]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1107.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[340,174,69,86]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1108.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[231,103,71,99]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1109.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[321,96,64,97]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1110.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[187,86,86,115]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1111.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[299,120,82,121]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1112.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[138,180,97,124]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1113.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[270,237,86,127]",[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1114.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1115.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1116.jpg',[],[],[],[],[],[],[],[],[],[],"[90,89,76,85]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1117.jpg',[],[],[],[],[],[],[],[],[],[],"[219,29,82,90]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1118.jpg',[],[],[],[],[],[],[],[],[],[],"[42,73,106,97]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1119.jpg',[],[],[],[],[],[],[],[],[],[],"[199,161,115,120]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1120.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1121.jpg',[],[],[],[],[],[],[],[],[],[],"[187,220,113,109]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1122.jpg',[],[],[],[],[],[],[],[],[],[],"[34,182,108,97]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1123.jpg',[],[],[],[],[],[],[],[],[],[],"[224,107,94,90]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1124.jpg',[],[],[],[],[],[],[],[],[],[],"[43,88,109,99]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1125.jpg',[],[],[],[],[],[],[],[],[],[],"[231,210,105,86]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1126.jpg',[],[],[],[],[],[],[],[],[],[],"[84,218,99,88]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1127.jpg',[],[],[],[],[],[],[],[],[],[],"[257,114,99,97]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1128.jpg',[],[],[],[],[],[],[],[],[],[],"[71,109,106,103]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1129.jpg',[],[],[],[],[],[],[],[],[],[],"[263,156,109,90]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1130.jpg',[],[],[],[],[],[],[],[],[],[],"[118,180,115,85]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1131.jpg',[],[],[],[],[],[],[],[],[],[],"[300,161,99,96]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1132.jpg',[],[],[],[],[],[],[],[],[],[],"[148,156,89,80]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1133.jpg',[],[],[],[],[],[],[],[],[],[],"[329,219,104,86]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1134.jpg',[],[],[],[],[],[],[],[],[],[],"[174,353,89,86]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1135.jpg',[],[],[],[],[],[],[],[],[],[],"[313,335,83,77]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1136.jpg',[],[],[],[],[],[],[],[],[],[],"[182,238,70,66]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1137.jpg',[],[],[],[],[],[],[],[],[],[],"[316,216,75,72]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1138.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1139.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1140.jpg',[],"[245,153,71,101]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1141.jpg',[],"[374,114,80,113]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1142.jpg',[],"[237,135,83,109]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1143.jpg',[],"[374,193,97,136]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1144.jpg',[],"[198,234,91,129]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1145.jpg',[],"[343,147,89,124]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1146.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1147.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1148.jpg',[],"[155,18,102,144]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1149.jpg',[],"[334,67,102,131]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1150.jpg',[],"[129,41,117,146]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1151.jpg',[],"[331,1,106,155]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1152.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1153.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1154.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1155.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1156.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1157.jpg',[],"[365,40,131,160]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1158.jpg',[],"[142,137,129,181]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1159.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1160.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1161.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1162.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1163.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1164.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1165.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1166.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1167.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1168.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1169.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1170.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1171.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1172.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
